Gender,Age,Height,Weight,Duration,Heart_Rate,Body_Temp
1,45,183.0,85.0,3.0,81.0,38.8
1,32,167.0,66.0,11.0,93.0,39.8
0,68,151.0,59.0,14.0,91.0,40.4
1,41,178.0,81.0,3.0,81.0,38.4
0,44,170.0,69.0,24.0,97.0,40.7
0,40,168.0,68.0,8.0,85.0,39.2
1,44,178.0,87.0,2.0,84.0,38.2
1,26,179.0,84.0,1.0,84.0,37.7
1,33,196.0,99.0,28.0,110.0,40.5
0,27,156.0,52.0,7.0,85.0,39.2
0,34,153.0,51.0,28.0,107.0,40.8
0,54,163.0,66.0,10.0,90.0,39.6
0,78,166.0,68.0,20.0,98.0,40.1
0,22,149.0,50.0,8.0,97.0,39.1
1,30,186.0,87.0,9.0,96.0,39.5
1,21,176.0,79.0,18.0,97.0,40.5
1,48,174.0,76.0,25.0,106.0,40.3
1,56,190.0,95.0,26.0,108.0,40.9
1,26,184.0,90.0,26.0,101.0,40.8
1,73,184.0,88.0,25.0,106.0,40.7
1,44,172.0,79.0,6.0,86.0,38.9
0,42,161.0,64.0,2.0,85.0,38.2
1,22,187.0,89.0,21.0,99.0,40.3
1,29,169.0,72.0,20.0,101.0,40.0
1,63,180.0,82.0,7.0,94.0,39.7
0,29,150.0,60.0,20.0,98.0,40.7
0,21,163.0,62.0,29.0,116.0,40.7
1,23,182.0,89.0,8.0,79.0,39.3
0,49,169.0,67.0,22.0,99.0,40.3
1,27,187.0,89.0,2.0,82.0,39.0
0,49,154.0,52.0,5.0,82.0,38.9
1,31,196.0,92.0,28.0,105.0,40.8
1,38,175.0,83.0,20.0,97.0,40.3
0,58,160.0,62.0,7.0,87.0,39.3
0,61,146.0,52.0,20.0,97.0,40.3
0,68,158.0,60.0,1.0,84.0,37.5
0,24,175.0,72.0,4.0,87.0,38.7
1,32,171.0,71.0,9.0,83.0,39.6
0,33,162.0,58.0,25.0,109.0,40.7
1,36,195.0,94.0,3.0,86.0,38.7
1,25,169.0,69.0,19.0,93.0,40.4
1,24,189.0,89.0,16.0,98.0,40.1
1,65,182.0,89.0,5.0,87.0,39.1
0,30,148.0,46.0,29.0,111.0,40.8
0,25,184.0,81.0,10.0,86.0,39.9
1,45,197.0,107.0,4.0,80.0,39.2
0,46,168.0,67.0,26.0,97.0,40.9
0,21,160.0,56.0,11.0,84.0,39.9
0,36,158.0,58.0,11.0,89.0,39.8
0,34,159.0,52.0,29.0,102.0,40.8
1,22,163.0,62.0,4.0,86.0,38.3
0,39,155.0,54.0,29.0,114.0,41.0
0,72,149.0,53.0,18.0,96.0,40.0
0,54,161.0,62.0,8.0,82.0,39.8
0,32,159.0,59.0,8.0,93.0,39.8
0,42,166.0,69.0,21.0,103.0,40.7
1,41,185.0,87.0,19.0,104.0,40.6
1,69,171.0,76.0,4.0,94.0,38.8
1,26,196.0,96.0,3.0,84.0,38.5
1,35,186.0,81.0,26.0,105.0,41.0
0,31,153.0,53.0,10.0,91.0,39.8
0,66,175.0,77.0,10.0,90.0,39.9
0,31,180.0,73.0,19.0,93.0,40.6
0,58,164.0,63.0,19.0,97.0,40.3
0,30,157.0,62.0,20.0,98.0,40.5
1,51,195.0,99.0,29.0,102.0,40.6
0,55,169.0,66.0,28.0,104.0,40.9
1,26,188.0,90.0,4.0,80.0,39.0
1,31,196.0,96.0,11.0,85.0,40.1
0,28,143.0,46.0,4.0,84.0,38.4
1,51,191.0,94.0,6.0,82.0,38.7
1,28,199.0,96.0,21.0,103.0,40.2
0,38,162.0,62.0,20.0,94.0,40.3
1,50,180.0,83.0,29.0,116.0,41.2
1,24,180.0,80.0,13.0,100.0,39.8
1,41,200.0,98.0,2.0,82.0,38.1
0,43,162.0,60.0,30.0,99.0,40.8
0,38,150.0,50.0,1.0,81.0,37.9
1,65,175.0,77.0,26.0,116.0,40.8
0,66,153.0,58.0,15.0,90.0,40.1
0,39,177.0,72.0,21.0,92.0,40.2
1,21,193.0,94.0,10.0,90.0,39.9
0,60,170.0,68.0,25.0,102.0,41.3
1,42,197.0,97.0,12.0,95.0,40.0
0,39,166.0,63.0,26.0,104.0,40.8
1,56,192.0,97.0,20.0,109.0,40.5
1,36,171.0,76.0,29.0,107.0,41.1
0,35,154.0,54.0,15.0,97.0,40.2
0,66,174.0,74.0,23.0,99.0,40.8
0,57,151.0,51.0,6.0,86.0,39.2
0,21,151.0,49.0,14.0,101.0,40.3
0,36,167.0,69.0,12.0,95.0,39.8
0,33,159.0,56.0,27.0,110.0,40.9
0,79,153.0,54.0,4.0,80.0,39.2
0,42,168.0,68.0,17.0,91.0,40.4
0,66,168.0,67.0,12.0,91.0,40.0
0,31,149.0,48.0,7.0,87.0,39.8
0,75,158.0,64.0,13.0,86.0,40.0
0,56,153.0,50.0,9.0,82.0,39.6
0,60,174.0,77.0,5.0,92.0,39.2
1,46,187.0,84.0,18.0,90.0,40.6
0,77,184.0,81.0,27.0,105.0,40.8
0,58,158.0,63.0,13.0,97.0,40.4
1,32,172.0,76.0,19.0,90.0,40.5
1,25,185.0,85.0,18.0,102.0,40.3
1,25,178.0,82.0,26.0,112.0,40.4
0,30,173.0,68.0,24.0,105.0,40.8
1,47,192.0,101.0,18.0,99.0,40.6
1,53,176.0,81.0,22.0,103.0,40.6
1,74,176.0,79.0,9.0,101.0,39.4
0,34,160.0,62.0,8.0,88.0,39.8
0,64,170.0,70.0,21.0,87.0,41.0
0,29,157.0,57.0,22.0,99.0,40.9
0,78,193.0,96.0,17.0,92.0,40.3
0,21,165.0,58.0,23.0,97.0,40.4
0,24,157.0,57.0,27.0,100.0,40.7
0,22,179.0,70.0,4.0,81.0,38.8
0,20,166.0,66.0,12.0,92.0,39.8
0,25,182.0,80.0,26.0,110.0,40.8
1,42,208.0,108.0,8.0,84.0,39.5
1,70,192.0,93.0,14.0,104.0,39.7
1,23,187.0,87.0,27.0,102.0,40.3
0,41,171.0,69.0,15.0,95.0,40.5
0,41,161.0,57.0,14.0,92.0,40.2
0,32,157.0,59.0,6.0,86.0,39.6
0,69,156.0,61.0,8.0,83.0,39.4
0,47,172.0,66.0,20.0,103.0,40.7
1,41,188.0,93.0,13.0,91.0,40.2
1,24,180.0,77.0,18.0,96.0,40.4
1,32,162.0,65.0,6.0,91.0,39.3
1,35,201.0,101.0,26.0,106.0,41.0
0,26,184.0,82.0,20.0,101.0,40.4
0,28,171.0,68.0,4.0,85.0,39.0
0,23,178.0,72.0,6.0,81.0,39.2
0,42,150.0,52.0,6.0,94.0,39.4
1,58,183.0,83.0,3.0,85.0,38.4
1,32,174.0,76.0,9.0,98.0,39.4
1,53,210.0,110.0,1.0,80.0,37.9
0,30,168.0,64.0,4.0,90.0,39.0
0,29,165.0,58.0,12.0,90.0,39.8
0,21,136.0,45.0,16.0,102.0,40.5
0,34,161.0,62.0,1.0,80.0,37.4
1,32,180.0,87.0,11.0,90.0,39.9
1,59,194.0,93.0,28.0,105.0,40.7
0,22,151.0,55.0,8.0,82.0,39.6
1,52,194.0,94.0,15.0,92.0,40.1
0,52,151.0,58.0,16.0,93.0,40.1
0,78,174.0,71.0,6.0,86.0,39.2
1,39,189.0,95.0,14.0,84.0,40.3
1,55,171.0,70.0,17.0,93.0,40.3
0,67,173.0,74.0,4.0,76.0,38.8
0,32,157.0,54.0,18.0,93.0,40.4
0,24,164.0,65.0,14.0,98.0,40.4
1,22,198.0,95.0,23.0,109.0,40.5
1,25,177.0,82.0,2.0,85.0,38.1
0,32,180.0,71.0,1.0,77.0,37.7
0,47,160.0,61.0,11.0,89.0,40.0
0,20,148.0,53.0,2.0,88.0,38.3
0,38,161.0,64.0,24.0,101.0,40.3
1,45,191.0,95.0,28.0,105.0,41.0
1,54,181.0,89.0,16.0,95.0,40.1
1,22,165.0,64.0,17.0,97.0,40.1
0,65,155.0,59.0,10.0,95.0,40.0
0,33,171.0,70.0,23.0,105.0,40.7
1,21,176.0,75.0,17.0,88.0,40.0
0,26,169.0,62.0,11.0,79.0,39.8
0,24,183.0,82.0,16.0,105.0,40.3
1,24,190.0,85.0,4.0,90.0,38.9
0,73,162.0,65.0,8.0,91.0,39.8
1,20,179.0,85.0,5.0,80.0,39.3
1,56,175.0,82.0,11.0,88.0,39.9
1,28,185.0,82.0,27.0,99.0,40.9
0,35,132.0,38.0,30.0,112.0,40.5
0,22,154.0,55.0,20.0,100.0,40.3
1,56,195.0,94.0,21.0,107.0,40.7
1,44,191.0,92.0,15.0,92.0,40.1
0,29,158.0,59.0,29.0,111.0,41.0
0,35,161.0,63.0,2.0,81.0,38.1
0,36,166.0,68.0,26.0,102.0,40.4
0,62,148.0,54.0,20.0,97.0,40.1
1,21,193.0,88.0,15.0,102.0,39.8
0,40,160.0,58.0,21.0,103.0,40.5
0,53,162.0,58.0,30.0,111.0,40.8
1,33,172.0,79.0,13.0,98.0,39.9
1,25,188.0,88.0,26.0,110.0,41.1
1,32,194.0,94.0,13.0,97.0,39.9
1,30,176.0,73.0,9.0,89.0,39.4
0,31,161.0,65.0,9.0,93.0,39.8
1,39,192.0,91.0,18.0,92.0,40.5
0,75,174.0,77.0,1.0,73.0,37.3
0,72,165.0,69.0,4.0,86.0,38.7
0,35,152.0,52.0,5.0,83.0,38.8
1,37,195.0,99.0,6.0,82.0,39.1
1,32,193.0,90.0,24.0,107.0,40.3
1,53,184.0,83.0,13.0,95.0,39.8
1,59,184.0,86.0,26.0,101.0,40.8
0,23,176.0,68.0,18.0,107.0,40.4
1,48,179.0,78.0,10.0,85.0,40.1
1,48,192.0,88.0,24.0,107.0,40.8
0,20,159.0,53.0,21.0,99.0,40.6
0,73,171.0,72.0,24.0,108.0,40.7
0,22,147.0,47.0,17.0,101.0,40.3
0,20,161.0,65.0,6.0,92.0,39.3
0,35,169.0,69.0,18.0,104.0,40.3
0,71,171.0,67.0,27.0,112.0,40.5
0,35,168.0,67.0,17.0,101.0,40.1
1,76,189.0,86.0,28.0,105.0,40.7
0,50,171.0,65.0,13.0,89.0,40.3
1,56,177.0,81.0,6.0,85.0,39.2
1,33,200.0,97.0,2.0,82.0,38.0
0,67,176.0,74.0,12.0,103.0,39.6
1,65,191.0,99.0,19.0,98.0,40.1
0,20,158.0,52.0,29.0,110.0,41.1
0,56,170.0,76.0,7.0,87.0,39.3
1,63,181.0,83.0,11.0,95.0,39.6
1,71,201.0,103.0,6.0,92.0,39.1
0,27,159.0,59.0,12.0,93.0,39.8
1,34,176.0,83.0,22.0,92.0,40.7
0,61,147.0,56.0,18.0,98.0,40.2
0,63,179.0,73.0,20.0,95.0,40.3
0,26,161.0,54.0,13.0,94.0,40.3
1,72,183.0,83.0,15.0,97.0,40.3
0,40,179.0,75.0,26.0,101.0,41.2
0,21,165.0,65.0,12.0,88.0,40.1
1,42,191.0,98.0,6.0,80.0,39.2
0,28,178.0,75.0,7.0,88.0,39.6
1,57,182.0,84.0,28.0,108.0,40.9
1,33,188.0,87.0,9.0,85.0,39.8
1,71,179.0,81.0,14.0,101.0,40.1
1,61,170.0,72.0,13.0,85.0,39.9
0,21,166.0,62.0,26.0,113.0,40.7
0,27,167.0,68.0,1.0,85.0,37.7
1,26,181.0,81.0,4.0,79.0,39.1
1,20,183.0,80.0,26.0,112.0,40.8
0,38,157.0,54.0,27.0,109.0,40.5
0,68,181.0,81.0,25.0,113.0,40.5
1,38,190.0,95.0,7.0,79.0,39.4
0,31,161.0,58.0,29.0,110.0,40.8
1,52,184.0,88.0,27.0,111.0,41.2
0,20,161.0,63.0,28.0,114.0,40.8
1,68,192.0,100.0,11.0,102.0,39.8
0,25,160.0,60.0,5.0,89.0,39.4
0,73,181.0,76.0,19.0,106.0,40.4
1,60,207.0,114.0,1.0,87.0,37.7
0,30,159.0,58.0,10.0,87.0,39.9
0,31,148.0,50.0,8.0,84.0,39.5
0,37,156.0,53.0,28.0,108.0,40.7
1,29,193.0,99.0,2.0,83.0,38.2
0,50,165.0,66.0,7.0,98.0,39.6
1,72,197.0,102.0,25.0,106.0,40.9
1,41,188.0,91.0,20.0,106.0,40.5
1,70,167.0,74.0,10.0,91.0,39.7
0,26,167.0,59.0,28.0,106.0,40.6
0,25,167.0,60.0,4.0,92.0,39.0
1,70,214.0,113.0,21.0,100.0,40.8
1,30,186.0,83.0,6.0,74.0,39.5
1,58,186.0,90.0,20.0,103.0,40.6
0,60,141.0,46.0,25.0,101.0,40.5
0,22,157.0,56.0,26.0,114.0,40.8
0,28,176.0,69.0,13.0,99.0,40.0
1,44,191.0,90.0,12.0,93.0,40.0
1,43,192.0,95.0,18.0,93.0,40.5
0,51,183.0,83.0,23.0,90.0,40.4
1,35,179.0,81.0,11.0,94.0,40.0
1,31,195.0,100.0,9.0,91.0,39.7
0,56,169.0,61.0,20.0,103.0,40.2
1,21,180.0,76.0,1.0,74.0,37.6
0,30,160.0,59.0,19.0,98.0,40.6
1,29,173.0,71.0,4.0,81.0,39.1
1,78,189.0,95.0,18.0,97.0,40.0
1,25,191.0,85.0,25.0,105.0,40.7
1,62,196.0,97.0,30.0,112.0,40.8
0,62,202.0,97.0,15.0,98.0,40.3
1,25,197.0,93.0,25.0,97.0,40.9
0,79,160.0,59.0,26.0,111.0,40.5
1,39,175.0,74.0,9.0,93.0,39.5
1,22,194.0,96.0,14.0,92.0,40.2
1,69,185.0,93.0,22.0,99.0,40.7
1,78,187.0,95.0,26.0,110.0,40.7
0,28,161.0,58.0,21.0,100.0,40.4
1,25,202.0,100.0,9.0,94.0,39.8
0,21,168.0,66.0,23.0,104.0,40.4
1,31,184.0,85.0,1.0,80.0,37.8
0,39,170.0,72.0,6.0,89.0,38.9
1,27,179.0,84.0,15.0,96.0,40.2
1,22,192.0,92.0,14.0,93.0,40.5
1,22,187.0,89.0,4.0,78.0,39.1
0,54,162.0,59.0,24.0,114.0,40.8
0,49,163.0,56.0,28.0,107.0,40.3
0,46,167.0,62.0,5.0,80.0,39.3
0,30,165.0,61.0,4.0,90.0,38.8
0,20,166.0,60.0,14.0,94.0,40.3
0,77,160.0,61.0,5.0,85.0,39.0
1,32,181.0,76.0,15.0,99.0,40.6
0,27,189.0,82.0,13.0,96.0,40.2
0,29,169.0,69.0,24.0,104.0,40.4
0,55,151.0,58.0,2.0,79.0,38.0
0,36,174.0,67.0,27.0,110.0,40.8
1,38,192.0,86.0,14.0,95.0,40.4
0,74,151.0,50.0,25.0,109.0,40.2
0,79,144.0,51.0,24.0,100.0,40.7
0,54,175.0,75.0,12.0,101.0,39.9
0,56,155.0,55.0,21.0,109.0,40.4
1,39,169.0,73.0,24.0,107.0,40.6
1,34,190.0,95.0,17.0,91.0,40.2
1,32,194.0,93.0,26.0,102.0,40.7
1,42,180.0,84.0,2.0,80.0,38.6
1,58,191.0,91.0,10.0,91.0,39.6
1,22,171.0,79.0,20.0,107.0,40.3
0,68,170.0,73.0,30.0,102.0,40.8
1,58,212.0,111.0,20.0,95.0,40.3
1,49,195.0,100.0,3.0,85.0,38.3
1,38,183.0,83.0,30.0,104.0,40.9
1,28,202.0,99.0,15.0,88.0,39.9
0,29,159.0,61.0,13.0,99.0,39.9
1,20,190.0,88.0,13.0,84.0,40.3
1,49,173.0,79.0,27.0,109.0,40.8
1,20,185.0,85.0,16.0,101.0,40.1
0,22,176.0,71.0,12.0,90.0,40.0
1,47,184.0,82.0,9.0,89.0,39.7
0,30,159.0,53.0,10.0,95.0,39.7
1,23,190.0,91.0,20.0,100.0,40.6
0,41,149.0,55.0,16.0,96.0,40.1
0,60,179.0,72.0,29.0,111.0,40.8
1,46,171.0,72.0,18.0,92.0,40.3
1,27,193.0,92.0,21.0,97.0,40.6
1,22,186.0,76.0,6.0,82.0,39.5
0,76,148.0,52.0,18.0,91.0,40.1
0,44,166.0,67.0,30.0,116.0,40.9
0,29,180.0,76.0,12.0,97.0,39.9
1,32,202.0,99.0,13.0,96.0,40.1
0,22,171.0,68.0,26.0,107.0,41.0
0,26,175.0,66.0,18.0,100.0,40.5
1,51,171.0,79.0,27.0,107.0,40.9
1,66,178.0,82.0,27.0,105.0,41.1
1,54,181.0,82.0,30.0,110.0,40.7
0,29,173.0,66.0,19.0,92.0,40.4
0,59,154.0,55.0,9.0,101.0,39.7
0,37,169.0,73.0,15.0,90.0,40.0
0,43,180.0,74.0,10.0,92.0,40.0
1,28,199.0,95.0,29.0,109.0,41.2
1,27,186.0,93.0,25.0,114.0,40.9
1,22,191.0,88.0,21.0,103.0,40.4
0,24,168.0,65.0,30.0,107.0,40.5
1,31,191.0,90.0,25.0,106.0,40.9
0,37,167.0,67.0,26.0,108.0,40.7
0,47,169.0,70.0,13.0,96.0,40.1
1,35,180.0,79.0,28.0,105.0,40.9
0,64,183.0,79.0,17.0,99.0,40.3
0,43,169.0,72.0,5.0,79.0,39.5
1,29,190.0,84.0,21.0,102.0,40.4
0,28,164.0,66.0,3.0,87.0,38.9
0,78,164.0,66.0,27.0,111.0,40.8
1,66,181.0,90.0,20.0,101.0,40.6
1,21,160.0,68.0,6.0,90.0,39.4
1,61,191.0,96.0,26.0,107.0,41.2
0,40,173.0,68.0,11.0,93.0,40.1
0,27,167.0,60.0,28.0,101.0,40.9
0,35,159.0,59.0,6.0,82.0,39.2
0,36,175.0,66.0,9.0,87.0,39.5
1,29,166.0,68.0,21.0,96.0,40.6
1,50,182.0,88.0,22.0,107.0,40.5
1,20,174.0,74.0,18.0,95.0,40.3
0,35,170.0,69.0,14.0,97.0,40.3
1,38,192.0,89.0,3.0,78.0,38.9
1,25,194.0,89.0,2.0,84.0,38.1
1,30,182.0,81.0,12.0,91.0,39.6
0,43,159.0,58.0,16.0,90.0,40.1
0,26,152.0,52.0,19.0,98.0,40.4
1,27,187.0,92.0,13.0,92.0,40.0
0,65,157.0,54.0,23.0,97.0,40.4
0,35,178.0,72.0,14.0,93.0,40.2
0,74,161.0,62.0,24.0,107.0,40.7
1,68,190.0,99.0,19.0,98.0,40.4
0,29,162.0,64.0,6.0,90.0,39.3
0,46,181.0,75.0,11.0,88.0,39.7
0,25,183.0,77.0,7.0,100.0,39.3
0,32,152.0,53.0,28.0,100.0,40.9
1,38,175.0,77.0,15.0,103.0,40.4
1,76,180.0,88.0,18.0,104.0,40.5
1,26,184.0,89.0,9.0,89.0,39.6
1,33,180.0,82.0,3.0,83.0,39.0
1,50,176.0,82.0,5.0,86.0,39.2
0,70,189.0,86.0,28.0,101.0,40.6
1,27,174.0,82.0,11.0,90.0,39.6
1,40,176.0,77.0,6.0,92.0,39.2
0,24,167.0,66.0,12.0,89.0,40.0
1,69,172.0,77.0,20.0,101.0,40.8
1,45,179.0,78.0,10.0,90.0,39.8
1,33,199.0,104.0,8.0,82.0,39.6
1,21,185.0,84.0,3.0,85.0,38.6
1,28,163.0,66.0,17.0,91.0,40.2
1,54,181.0,80.0,21.0,100.0,40.5
1,53,171.0,77.0,8.0,94.0,39.5
0,32,172.0,63.0,14.0,91.0,40.3
1,47,202.0,106.0,3.0,84.0,38.7
0,27,167.0,63.0,15.0,104.0,40.2
0,59,151.0,52.0,25.0,104.0,40.8
0,29,154.0,55.0,5.0,85.0,38.8
1,21,177.0,79.0,24.0,103.0,40.9
1,34,187.0,91.0,12.0,94.0,39.9
1,23,188.0,91.0,1.0,88.0,37.6
0,76,155.0,63.0,13.0,94.0,39.9
1,44,184.0,86.0,25.0,114.0,40.8
1,62,184.0,83.0,22.0,103.0,40.5
1,39,189.0,89.0,22.0,101.0,40.3
0,21,162.0,60.0,16.0,96.0,40.0
1,22,177.0,77.0,7.0,87.0,39.3
1,37,185.0,90.0,11.0,80.0,40.0
0,59,142.0,45.0,14.0,99.0,40.3
0,31,162.0,59.0,14.0,101.0,40.0
1,62,198.0,105.0,28.0,110.0,40.6
1,25,183.0,82.0,7.0,88.0,39.1
1,54,186.0,84.0,28.0,110.0,40.9
1,27,178.0,80.0,15.0,96.0,40.2
1,32,177.0,79.0,23.0,101.0,40.8
1,41,194.0,96.0,22.0,105.0,40.6
1,21,184.0,85.0,6.0,82.0,39.3
0,42,153.0,58.0,3.0,78.0,38.6
0,45,174.0,71.0,28.0,110.0,40.7
1,42,206.0,104.0,29.0,113.0,40.8
0,41,164.0,64.0,4.0,93.0,38.8
1,51,200.0,96.0,25.0,114.0,40.9
1,39,168.0,70.0,22.0,100.0,40.7
1,37,190.0,89.0,2.0,84.0,37.8
1,42,196.0,98.0,26.0,102.0,40.9
1,35,181.0,82.0,23.0,105.0,40.5
0,26,158.0,55.0,19.0,98.0,40.1
0,42,148.0,48.0,15.0,94.0,40.5
1,26,198.0,102.0,14.0,93.0,40.3
1,77,182.0,88.0,20.0,100.0,40.6
0,46,169.0,68.0,20.0,111.0,40.6
1,61,160.0,66.0,18.0,107.0,40.3
1,30,175.0,80.0,11.0,96.0,39.7
1,30,176.0,78.0,8.0,87.0,39.6
1,52,177.0,77.0,23.0,99.0,40.4
1,79,176.0,83.0,3.0,83.0,38.7
1,20,194.0,88.0,6.0,93.0,39.1
1,22,189.0,85.0,5.0,83.0,38.8
1,43,195.0,95.0,8.0,83.0,39.3
0,53,164.0,65.0,13.0,98.0,40.3
1,64,180.0,87.0,1.0,78.0,37.7
0,69,163.0,62.0,19.0,94.0,40.3
1,73,163.0,67.0,26.0,110.0,41.0
0,30,163.0,56.0,8.0,83.0,39.4
1,54,170.0,76.0,6.0,80.0,39.3
1,34,195.0,92.0,10.0,91.0,39.9
0,24,173.0,70.0,2.0,79.0,38.2
1,50,182.0,88.0,29.0,111.0,40.5
1,79,167.0,75.0,8.0,89.0,39.6
1,45,189.0,91.0,5.0,96.0,39.1
0,23,168.0,62.0,25.0,105.0,40.5
0,44,174.0,72.0,19.0,102.0,40.3
1,71,146.0,56.0,29.0,106.0,40.7
1,31,189.0,94.0,16.0,90.0,40.4
0,40,158.0,60.0,17.0,95.0,40.1
0,36,162.0,62.0,27.0,110.0,40.4
1,59,178.0,82.0,18.0,99.0,40.6
1,49,187.0,88.0,23.0,94.0,41.0
0,44,186.0,81.0,22.0,101.0,40.8
0,63,171.0,73.0,8.0,88.0,40.2
0,63,177.0,78.0,3.0,73.0,38.6
0,69,149.0,55.0,15.0,95.0,40.2
0,21,159.0,50.0,11.0,86.0,40.1
0,60,189.0,83.0,3.0,86.0,38.3
1,38,182.0,81.0,19.0,99.0,40.1
1,20,180.0,87.0,7.0,82.0,39.6
1,70,177.0,80.0,25.0,105.0,40.7
0,26,154.0,54.0,24.0,102.0,40.6
1,21,183.0,83.0,28.0,105.0,40.8
1,62,193.0,100.0,8.0,90.0,39.4
0,27,163.0,65.0,12.0,84.0,39.9
1,30,184.0,78.0,17.0,92.0,40.2
1,49,195.0,106.0,24.0,111.0,40.5
1,22,179.0,83.0,4.0,90.0,38.8
1,41,183.0,85.0,28.0,106.0,40.9
0,39,174.0,69.0,23.0,93.0,41.1
0,52,181.0,76.0,6.0,85.0,39.2
0,31,153.0,52.0,6.0,91.0,39.2
1,53,178.0,88.0,12.0,97.0,40.0
1,33,181.0,82.0,13.0,100.0,40.1
0,37,161.0,62.0,27.0,110.0,40.4
1,32,182.0,86.0,29.0,110.0,40.8
1,20,188.0,88.0,11.0,101.0,40.1
1,70,194.0,94.0,5.0,91.0,38.6
1,62,182.0,84.0,4.0,83.0,38.9
1,21,178.0,81.0,27.0,116.0,40.9
0,36,143.0,47.0,2.0,84.0,37.6
0,48,177.0,75.0,10.0,101.0,39.9
1,62,197.0,99.0,6.0,92.0,38.9
1,69,180.0,86.0,28.0,112.0,40.9
1,24,194.0,93.0,9.0,92.0,39.4
1,21,169.0,67.0,13.0,91.0,40.1
0,20,158.0,55.0,20.0,105.0,40.5
0,24,163.0,60.0,8.0,91.0,39.7
0,61,163.0,61.0,19.0,96.0,40.6
1,20,167.0,70.0,18.0,91.0,40.7
1,46,194.0,91.0,14.0,91.0,40.0
1,23,186.0,82.0,11.0,92.0,39.9
0,23,172.0,65.0,26.0,108.0,40.6
1,47,210.0,110.0,12.0,88.0,40.1
1,56,176.0,83.0,29.0,110.0,40.6
1,31,190.0,96.0,25.0,99.0,40.9
0,59,164.0,61.0,22.0,106.0,40.7
0,38,171.0,65.0,2.0,82.0,37.8
0,33,177.0,74.0,30.0,107.0,41.2
0,60,161.0,59.0,7.0,82.0,39.5
1,26,170.0,75.0,27.0,102.0,41.0
0,26,170.0,67.0,19.0,97.0,40.6
1,74,181.0,79.0,26.0,98.0,40.8
0,29,173.0,71.0,17.0,89.0,40.4
1,25,200.0,103.0,24.0,103.0,40.8
1,37,175.0,77.0,20.0,86.0,40.5
1,41,176.0,81.0,13.0,93.0,40.3
0,23,159.0,55.0,3.0,84.0,38.4
0,36,164.0,57.0,2.0,79.0,37.9
0,21,171.0,65.0,2.0,88.0,38.3
0,41,153.0,60.0,7.0,85.0,39.3
1,33,196.0,92.0,15.0,98.0,40.0
0,27,153.0,53.0,25.0,108.0,40.6
0,75,161.0,63.0,25.0,105.0,40.5
0,74,176.0,83.0,30.0,111.0,40.8
0,48,168.0,63.0,1.0,79.0,37.9
1,53,175.0,75.0,7.0,95.0,39.9
1,21,197.0,103.0,14.0,99.0,40.0
0,47,164.0,68.0,10.0,90.0,39.8
0,41,155.0,55.0,17.0,92.0,40.5
1,48,176.0,79.0,28.0,105.0,41.0
1,22,182.0,84.0,13.0,92.0,40.1
1,29,184.0,82.0,5.0,86.0,39.1
1,25,204.0,103.0,10.0,93.0,40.0
0,28,155.0,55.0,11.0,84.0,39.9
1,61,183.0,85.0,15.0,101.0,40.0
1,48,199.0,110.0,6.0,81.0,39.4
1,29,179.0,77.0,16.0,106.0,40.3
1,36,193.0,97.0,15.0,104.0,40.6
1,73,190.0,95.0,10.0,97.0,39.4
0,27,162.0,56.0,24.0,104.0,40.4
1,21,188.0,89.0,21.0,102.0,40.4
0,50,172.0,72.0,30.0,102.0,41.0
1,45,177.0,81.0,18.0,85.0,40.7
0,74,189.0,83.0,29.0,103.0,41.3
1,40,186.0,91.0,22.0,105.0,40.9
1,56,182.0,88.0,22.0,100.0,40.6
1,25,171.0,74.0,27.0,104.0,40.7
1,34,171.0,68.0,14.0,87.0,40.5
0,66,164.0,58.0,24.0,107.0,40.5
0,30,168.0,63.0,11.0,98.0,40.0
1,33,185.0,81.0,8.0,77.0,39.1
1,24,179.0,83.0,22.0,105.0,40.4
1,53,174.0,82.0,29.0,112.0,40.9
1,65,184.0,90.0,19.0,102.0,40.4
0,38,168.0,66.0,22.0,97.0,40.6
1,77,203.0,102.0,15.0,94.0,40.1
1,61,184.0,83.0,12.0,86.0,39.9
1,20,183.0,85.0,13.0,89.0,40.3
0,39,170.0,75.0,26.0,106.0,40.7
0,25,163.0,64.0,12.0,96.0,39.5
1,78,193.0,96.0,15.0,83.0,40.5
0,75,159.0,57.0,6.0,86.0,39.6
1,20,179.0,77.0,23.0,97.0,40.6
1,43,191.0,96.0,21.0,115.0,40.4
0,42,167.0,62.0,11.0,77.0,39.7
0,32,171.0,70.0,23.0,104.0,40.7
0,21,174.0,63.0,1.0,84.0,38.0
1,50,184.0,94.0,11.0,85.0,40.0
1,26,201.0,94.0,3.0,79.0,38.0
0,63,168.0,67.0,2.0,86.0,37.8
1,24,176.0,80.0,9.0,91.0,40.1
0,24,160.0,60.0,17.0,104.0,40.2
0,64,147.0,51.0,22.0,108.0,40.4
1,26,171.0,71.0,16.0,90.0,40.6
1,35,181.0,82.0,11.0,85.0,39.8
1,20,192.0,91.0,12.0,97.0,40.1
0,43,171.0,69.0,12.0,89.0,39.8
1,30,180.0,80.0,5.0,89.0,39.4
1,20,172.0,76.0,19.0,106.0,40.3
1,64,191.0,94.0,15.0,99.0,40.4
0,48,180.0,71.0,14.0,91.0,40.2
1,31,193.0,97.0,9.0,94.0,39.7
1,35,196.0,95.0,11.0,93.0,39.4
